Transaction_ID,Customer_ID,Transaction_Date,Transaction_Time,Amount,Merchant,Merchant_Category,Location,Transaction_Type,Payment_Method,Device_Type,Customer_Age,Account_Age,Previous_Transactions,Failed_Transactions,Transaction_Frequency,International_Transaction,Fraud
TXN00002233,CUST00644,2023-09-13,19:40:08,86.45,PayPal,Money Transfer,"Atlanta, GA",Transfer,PayPal,Tablet,42,37,256,11,2,No,0
TXN00002234,CUST01331,2024-05-12,05:46:24,271.69,Apple Store,Electronics,"New York, NY",Transfer,Credit Card,Desktop,70,31,308,0,23,No,0
TXN00002235,CUST00571,2023-03-11,02:35:54,10.4,Bank Transfer,Money Transfer,"Houston, TX",Purchase,Debit Card,POS Terminal,59,169,261,6,4,No,1
TXN00002236,CUST00512,2023-10-09,19:26:43,114.67,Uber,Transportation,"Houston, TX",Purchase,Credit Card,POS Terminal,53,62,292,13,20,No,0
TXN00002237,CUST00233,2023-09-17,01:12:50,47.62,Netflix,Subscription,International - UK,Purchase,PayPal,Desktop,44,93,257,17,17,Yes,0
TXN00002238,CUST00054,2023-08-01,05:48:18,41.86,Venmo Transfer,Money Transfer,"Miami, FL",Purchase,Credit Card,POS Terminal,55,14,248,0,6,No,0
TXN00002239,CUST00382,2023-04-24,15:46:55,213.13,McDonald's,Food & Beverage,"Seattle, WA",Subscription,Bank Transfer,Mobile,77,164,244,19,18,No,0
TXN00002240,CUST01023,2023-06-25,08:34:24,174.17,Best Buy,Electronics,"Dallas, TX",Transfer,Credit Card,Mobile,24,164,250,9,20,No,0
TXN00002241,CUST01061,2023-08-01,13:08:45,342.3,Apple Store,Electronics,"Seattle, WA",Refund,Debit Card,Desktop,22,79,122,14,39,No,0
TXN00002242,CUST00793,2023-01-08,15:51:57,306.85,Lyft,Transportation,"Miami, FL",Withdrawal,Debit Card,Tablet,60,8,324,10,45,No,1
TXN00002243,CUST01151,2023-03-18,01:51:42,150.76,Uber,Transportation,"Miami, FL",Refund,Bank Transfer,Mobile,62,154,473,3,41,No,0
TXN00002244,CUST00242,2023-10-20,22:41:49,62.16,Netflix,Subscription,"Chicago, IL",Purchase,Debit Card,Mobile,75,36,168,14,34,No,0
TXN00002245,CUST00537,2023-06-22,14:35:05,39.95,PayPal,Money Transfer,"New York, NY",Transfer,PayPal,POS Terminal,74,48,434,15,40,No,0
TXN00002246,CUST00534,2023-10-22,02:13:06,249.37,Lyft,Transportation,"Denver, CO",Purchase,Credit Card,POS Terminal,68,85,174,14,46,No,0
TXN00002247,CUST01442,2023-03-23,13:23:33,106.97,Unknown Merchant,Unknown,"Denver, CO",Withdrawal,Credit Card,Desktop,48,28,268,16,24,No,0
TXN00002248,CUST00914,2023-04-06,22:16:19,284.38,Bank Transfer,Money Transfer,"New York, NY",Withdrawal,Credit Card,Desktop,40,51,203,10,18,No,0
TXN00002249,CUST00440,2023-05-17,11:52:12,120.85,Netflix,Subscription,"Chicago, IL",Purchase,Credit Card,Mobile,59,104,324,17,30,No,0
TXN00002250,CUST01254,2024-02-13,22:13:04,10.46,Airbnb,Travel,"Houston, TX",Transfer,Debit Card,Mobile,27,170,65,15,1,No,0
TXN00002251,CUST00585,2023-08-27,02:29:52,217.07,McDonald's,Food & Beverage,"Denver, CO",Purchase,Credit Card,Tablet,49,101,314,14,23,No,0
TXN00002252,CUST01422,2024-04-02,08:31:54,369.96,Lyft,Transportation,"Denver, CO",Withdrawal,Credit Card,Mobile,60,29,323,10,29,No,0
TXN00002253,CUST01006,2024-01-16,07:09:08,342.76,Starbucks,Food & Beverage,"Seattle, WA",Transfer,PayPal,Mobile,70,127,58,12,41,No,0
TXN00002254,CUST00410,2023-03-16,05:00:18,13.06,Target,Retail,"San Antonio, TX",Purchase,Credit Card,Mobile,47,82,218,17,41,No,0
TXN00002255,CUST00252,2024-02-15,20:31:52,1186.63,Bank Transfer,Money Transfer,"Las Vegas, NV",Purchase,Debit Card,POS Terminal,56,10,497,7,32,No,0
TXN00002256,CUST00278,2023-09-28,23:58:16,59.43,Walmart,Retail,International - Mexico,Transfer,Debit Card,POS Terminal,48,106,372,8,2,Yes,1
TXN00002257,CUST00152,2024-06-28,01:26:15,213.88,Lyft,Transportation,"Las Vegas, NV",Purchase,PayPal,Mobile,35,167,265,10,48,No,0
TXN00002258,CUST00926,2024-03-20,09:47:58,51.67,Target,Retail,"Houston, TX",Subscription,Debit Card,ATM,53,1,140,16,36,No,0
TXN00002259,CUST00354,2023-08-08,00:47:59,60.83,Home Depot,Home Improvement,"Atlanta, GA",Purchase,Crypto,Tablet,19,39,235,0,45,No,1
TXN00002260,CUST01461,2024-03-04,09:29:32,276.54,Netflix,Subscription,"Los Angeles, CA",Refund,Credit Card,Mobile,31,21,385,10,17,No,0
TXN00002261,CUST00912,2023-07-30,12:48:43,95.35,Lyft,Transportation,"New York, NY",Purchase,Debit Card,Mobile,30,65,217,6,43,No,0
TXN00002262,CUST00180,2024-04-16,20:00:16,436.09,Starbucks,Food & Beverage,"Dallas, TX",Withdrawal,Debit Card,ATM,46,15,14,7,2,No,0
TXN00002263,CUST01397,2023-03-18,22:43:36,336.75,Netflix,Subscription,"Las Vegas, NV",Purchase,Bank Transfer,Desktop,29,132,301,18,4,No,0
TXN00002264,CUST00655,2023-02-07,06:06:01,152.43,Apple Store,Electronics,"Atlanta, GA",Subscription,Crypto,Tablet,56,61,440,3,44,No,0
TXN00002265,CUST01368,2023-05-13,14:57:45,208.08,Venmo Transfer,Money Transfer,"Dallas, TX",Purchase,Debit Card,Desktop,19,148,137,3,34,No,0
TXN00002266,CUST00712,2023-09-04,23:52:56,57.42,Lyft,Transportation,"Miami, FL",Purchase,Credit Card,POS Terminal,49,138,405,18,1,No,0
TXN00002267,CUST01454,2023-10-30,13:59:12,270.39,Starbucks,Food & Beverage,International - Mexico,Purchase,Credit Card,Desktop,30,87,231,8,23,Yes,1
TXN00002268,CUST00133,2023-05-21,07:58:45,138.92,Google Play,Subscription,"Seattle, WA",Purchase,Debit Card,POS Terminal,63,105,88,16,6,No,0
TXN00002269,CUST01127,2023-09-26,02:29:20,203.67,CVS Pharmacy,Healthcare,"Chicago, IL",Subscription,Credit Card,Tablet,44,34,462,17,16,No,0
TXN00002270,CUST01111,2024-06-10,11:19:45,188.02,PayPal,Money Transfer,"Los Angeles, CA",Transfer,Credit Card,Mobile,66,124,76,0,2,No,0
TXN00002271,CUST00595,2024-02-17,23:16:24,471.29,Netflix,Subscription,"Los Angeles, CA",Transfer,Credit Card,Desktop,58,110,135,13,46,No,0
TXN00002272,CUST00615,2024-03-04,11:54:20,222.69,PayPal,Money Transfer,"Phoenix, AZ",Purchase,Debit Card,Desktop,34,176,404,3,12,No,0
TXN00002273,CUST00323,2024-04-06,20:27:49,30.21,Venmo Transfer,Money Transfer,"New York, NY",Transfer,PayPal,Desktop,57,33,468,9,27,No,0
TXN00002274,CUST01458,2023-11-09,17:57:48,59.54,Apple Store,Electronics,"Phoenix, AZ",Purchase,Debit Card,Tablet,48,98,405,13,19,No,1
TXN00002275,CUST01454,2024-01-06,09:20:58,159.43,CVS Pharmacy,Healthcare,"Houston, TX",Purchase,Debit Card,Desktop,51,61,109,6,28,No,0
TXN00002276,CUST01435,2024-04-05,01:27:39,196.0,McDonald's,Food & Beverage,"San Diego, CA",Purchase,Debit Card,Mobile,77,10,352,11,35,No,0
TXN00002277,CUST01307,2023-04-10,02:07:05,24.78,Amazon,E-commerce,"San Antonio, TX",Purchase,Debit Card,Tablet,41,84,300,15,43,No,0
TXN00002278,CUST00357,2023-07-21,05:14:51,36.93,Airbnb,Travel,"Denver, CO",Purchase,Debit Card,Tablet,62,65,90,4,4,No,0
TXN00002279,CUST00741,2023-01-08,09:02:44,451.37,Home Depot,Home Improvement,"Dallas, TX",Refund,Credit Card,POS Terminal,52,77,423,10,49,No,0
TXN00002280,CUST01042,2024-06-17,08:14:21,1285.58,Airbnb,Travel,International - UK,Refund,PayPal,Desktop,65,1,369,3,49,Yes,0
TXN00002281,CUST00460,2024-02-03,21:33:11,16.69,Venmo Transfer,Money Transfer,"Boston, MA",Purchase,Crypto,POS Terminal,23,133,405,12,7,No,0
TXN00002282,CUST00249,2023-05-01,18:34:03,165.64,CVS Pharmacy,Healthcare,"Seattle, WA",Purchase,Bank Transfer,Mobile,36,80,413,7,37,No,0
TXN00002283,CUST00412,2024-05-25,17:51:41,128.7,Uber,Transportation,"Houston, TX",Purchase,Credit Card,Desktop,47,15,189,6,25,No,0
TXN00002284,CUST00285,2023-04-09,03:40:37,408.99,Google Play,Subscription,"San Antonio, TX",Transfer,Bank Transfer,Desktop,24,28,72,10,41,No,0
TXN00002285,CUST00485,2023-04-21,19:33:51,220.44,Bank Transfer,Money Transfer,"Boston, MA",Refund,PayPal,Tablet,27,23,172,10,17,No,0
TXN00002286,CUST01012,2023-10-22,05:21:22,328.63,Home Depot,Home Improvement,"Los Angeles, CA",Refund,Bank Transfer,POS Terminal,58,109,34,16,41,No,0
TXN00002287,CUST00054,2024-03-16,20:05:58,7.87,McDonald's,Food & Beverage,"New York, NY",Refund,Credit Card,Tablet,49,107,209,13,14,No,1
TXN00002288,CUST00740,2023-07-27,16:08:10,120.47,Uber,Transportation,International - Canada,Purchase,Gift Card,Mobile,51,145,297,1,37,Yes,0
TXN00002289,CUST01135,2023-02-11,01:28:04,40.96,Best Buy,Electronics,"Dallas, TX",Purchase,Gift Card,Mobile,45,113,132,19,2,No,0
TXN00002290,CUST01173,2024-05-11,11:25:48,42.24,Home Depot,Home Improvement,"Philadelphia, PA",Subscription,Bank Transfer,POS Terminal,77,98,282,7,24,No,0
TXN00002291,CUST00756,2023-10-15,12:06:32,27.9,Best Buy,Electronics,"Atlanta, GA",Subscription,Gift Card,Desktop,32,141,197,1,15,No,0
TXN00002292,CUST00958,2023-07-13,11:46:38,159.82,Shell Gas,Gas & Fuel,"Phoenix, AZ",Purchase,Debit Card,POS Terminal,47,142,445,14,48,No,0
TXN00002293,CUST01130,2024-06-10,18:50:53,101.48,CVS Pharmacy,Healthcare,"Miami, FL",Withdrawal,Debit Card,POS Terminal,54,139,31,4,33,No,0
TXN00002294,CUST00266,2024-04-17,19:02:46,316.79,Best Buy,Electronics,"Phoenix, AZ",Withdrawal,Credit Card,Mobile,46,28,135,5,12,No,0
TXN00002295,CUST01254,2023-11-21,20:37:42,74.91,Bank Transfer,Money Transfer,"Phoenix, AZ",Transfer,Crypto,Mobile,39,42,247,16,19,No,0
TXN00002296,CUST00177,2023-12-22,13:45:38,639.68,Lyft,Transportation,"Los Angeles, CA",Refund,Debit Card,Mobile,21,99,358,7,47,No,0
TXN00002297,CUST00135,2023-05-23,05:18:56,39.71,Starbucks,Food & Beverage,"Dallas, TX",Subscription,Bank Transfer,Mobile,37,61,340,18,5,No,0
TXN00002298,CUST00634,2023-12-07,22:48:27,21.78,Airbnb,Travel,"San Antonio, TX",Purchase,PayPal,Desktop,49,123,145,4,1,No,0
TXN00002299,CUST00816,2023-10-02,23:03:52,157.99,McDonald's,Food & Beverage,"Los Angeles, CA",Refund,Debit Card,Desktop,53,64,333,18,43,No,0
TXN00002300,CUST01469,2023-12-31,00:33:50,53.44,Uber,Transportation,"Miami, FL",Purchase,Bank Transfer,Tablet,67,31,142,13,9,No,0
TXN00002301,CUST01473,2024-01-26,02:13:54,230.02,Amazon,E-commerce,"Chicago, IL",Subscription,Crypto,POS Terminal,21,81,233,9,39,No,0
TXN00002302,CUST00981,2023-08-11,18:42:21,55.19,Unknown Merchant,Unknown,"San Diego, CA",Subscription,Debit Card,POS Terminal,44,10,409,12,34,No,0
TXN00002303,CUST01077,2023-08-03,05:42:46,60.66,Unknown Merchant,Unknown,"Houston, TX",Purchase,Credit Card,Mobile,34,8,436,4,29,No,0
TXN00002304,CUST00842,2023-11-29,06:07:08,55.03,PayPal,Money Transfer,International - Unknown,Transfer,Debit Card,Desktop,29,149,43,6,49,Yes,0
TXN00002305,CUST00839,2024-02-09,08:35:16,302.34,McDonald's,Food & Beverage,"New York, NY",Withdrawal,Credit Card,POS Terminal,39,59,31,9,48,No,0
TXN00002306,CUST01178,2023-06-27,16:28:19,121.23,Home Depot,Home Improvement,"Chicago, IL",Purchase,PayPal,Desktop,34,178,230,10,48,No,0
TXN00002307,CUST00152,2023-08-26,01:06:21,161.9,Apple Store,Electronics,"New York, NY",Purchase,PayPal,Mobile,27,30,27,2,46,No,0
TXN00002308,CUST00257,2024-05-08,17:05:59,50.37,Starbucks,Food & Beverage,"San Diego, CA",Transfer,Bank Transfer,Desktop,71,145,422,12,2,No,0
TXN00002309,CUST00650,2023-03-09,12:43:17,29.82,Amazon,E-commerce,International - Canada,Subscription,Credit Card,POS Terminal,18,20,490,1,19,Yes,0
TXN00002310,CUST01316,2023-08-26,09:56:36,160.41,Home Depot,Home Improvement,"Philadelphia, PA",Withdrawal,Credit Card,Desktop,39,48,159,3,28,No,0
TXN00002311,CUST00152,2023-11-12,17:59:05,193.54,Unknown Merchant,Unknown,"Atlanta, GA",Refund,Bank Transfer,Mobile,43,130,332,2,35,No,0
TXN00002312,CUST00922,2023-08-31,21:50:18,286.45,CVS Pharmacy,Healthcare,"Seattle, WA",Purchase,Credit Card,Desktop,73,37,206,14,40,No,0
TXN00002313,CUST00955,2023-03-12,00:20:32,34.74,Best Buy,Electronics,"New York, NY",Purchase,Credit Card,Mobile,76,129,17,3,48,No,0
TXN00002314,CUST01393,2024-05-07,23:13:51,45.05,Unknown Merchant,Unknown,"San Antonio, TX",Transfer,Credit Card,Tablet,35,132,102,3,22,No,0
TXN00002315,CUST01060,2023-03-03,17:31:08,326.32,Uber,Transportation,"Seattle, WA",Purchase,Bank Transfer,Mobile,67,100,69,14,4,No,0
TXN00002316,CUST00706,2023-03-01,13:39:54,356.12,Airbnb,Travel,"Seattle, WA",Purchase,Credit Card,Tablet,31,54,118,5,8,No,0
TXN00002317,CUST00263,2023-07-06,10:36:32,74.37,Walmart,Retail,"Chicago, IL",Purchase,Credit Card,POS Terminal,64,122,138,4,1,No,0
TXN00002318,CUST01130,2023-03-14,17:27:25,38.74,Amazon,E-commerce,"Atlanta, GA",Purchase,Debit Card,POS Terminal,46,25,159,11,36,No,0
TXN00002319,CUST01311,2023-05-09,05:55:54,52.36,Venmo Transfer,Money Transfer,"San Jose, CA",Purchase,Debit Card,Mobile,29,131,231,6,7,No,0
TXN00002320,CUST01204,2024-03-22,20:40:50,38.15,Walmart,Retail,"Atlanta, GA",Purchase,Debit Card,Mobile,53,9,147,2,25,No,1
TXN00002321,CUST00373,2023-02-14,14:13:42,316.56,Walmart,Retail,"New York, NY",Purchase,Debit Card,Mobile,76,34,352,6,29,No,0
TXN00002322,CUST00265,2023-03-07,16:46:51,2579.35,Unknown Merchant,Unknown,"San Diego, CA",Withdrawal,Debit Card,Mobile,52,43,423,11,1,No,0
TXN00002323,CUST00887,2023-08-11,00:38:46,133.96,Target,Retail,International - UK,Refund,Debit Card,POS Terminal,69,74,391,14,18,Yes,0
TXN00002324,CUST01030,2024-03-06,10:17:12,53.87,Chase ATM,ATM,"Denver, CO",Purchase,Credit Card,Mobile,78,94,242,18,4,No,0
TXN00002325,CUST00114,2024-01-18,19:23:59,42.21,Unknown Merchant,Unknown,"San Antonio, TX",Purchase,Debit Card,Mobile,29,22,34,5,20,No,0
TXN00002326,CUST00255,2023-01-09,07:21:47,58.05,Starbucks,Food & Beverage,"San Jose, CA",Refund,Debit Card,Desktop,24,70,324,7,46,No,0
TXN00002327,CUST01062,2023-11-26,07:37:39,41.83,Apple Store,Electronics,"Atlanta, GA",Transfer,Debit Card,Desktop,46,130,381,5,8,No,0
TXN00002328,CUST00314,2024-06-09,20:48:39,159.48,Unknown Merchant,Unknown,"Atlanta, GA",Subscription,Credit Card,POS Terminal,28,94,354,2,27,No,0
TXN00002329,CUST00623,2024-01-31,02:31:35,1556.71,Airbnb,Travel,"Las Vegas, NV",Withdrawal,PayPal,Desktop,50,32,238,4,39,No,0
TXN00002330,CUST00338,2023-04-16,23:12:33,222.51,Best Buy,Electronics,"San Antonio, TX",Withdrawal,Debit Card,Desktop,23,106,333,8,35,No,0
TXN00002331,CUST00332,2024-01-08,13:26:05,42.05,Venmo Transfer,Money Transfer,"Philadelphia, PA",Purchase,Bank Transfer,Mobile,64,144,148,15,25,No,0
TXN00002332,CUST00661,2024-01-22,15:45:41,59.31,Starbucks,Food & Beverage,"New York, NY",Purchase,Gift Card,Mobile,32,1,110,15,14,No,1
TXN00002333,CUST01453,2024-02-05,00:30:35,62.56,Home Depot,Home Improvement,"San Jose, CA",Purchase,Debit Card,Mobile,49,72,407,8,44,No,0
TXN00002334,CUST00462,2024-06-16,03:35:49,544.17,Starbucks,Food & Beverage,"Dallas, TX",Withdrawal,Credit Card,POS Terminal,68,176,16,17,47,No,1
TXN00002335,CUST00709,2024-06-09,15:59:05,24.51,Netflix,Subscription,"Las Vegas, NV",Purchase,Credit Card,POS Terminal,28,50,401,12,40,No,0
TXN00002336,CUST01063,2024-02-18,12:49:46,121.08,Home Depot,Home Improvement,"Philadelphia, PA",Purchase,Debit Card,ATM,75,141,225,10,31,No,1
TXN00002337,CUST00582,2024-06-26,01:27:45,42.53,Amazon,E-commerce,"Philadelphia, PA",Transfer,Credit Card,Tablet,40,15,139,9,5,No,0
TXN00002338,CUST00162,2023-04-07,20:25:10,96.56,Best Buy,Electronics,"San Diego, CA",Purchase,Credit Card,Mobile,43,53,143,9,17,No,0
TXN00002339,CUST00514,2023-11-11,22:32:08,279.39,Starbucks,Food & Beverage,"Dallas, TX",Purchase,Credit Card,Desktop,51,172,259,5,10,No,0
TXN00002340,CUST00403,2023-01-11,19:07:10,82.45,Bank Transfer,Money Transfer,"Atlanta, GA",Transfer,Crypto,Mobile,63,8,216,15,43,No,0
TXN00002341,CUST01301,2024-04-23,16:24:54,49.2,Shell Gas,Gas & Fuel,"Boston, MA",Transfer,Credit Card,Tablet,51,74,161,11,16,No,0
TXN00002342,CUST01129,2023-05-28,17:17:12,298.02,Uber,Transportation,International - UK,Purchase,Credit Card,POS Terminal,46,46,91,3,48,Yes,0
TXN00002343,CUST00563,2023-01-06,15:54:00,142.01,Home Depot,Home Improvement,"New York, NY",Purchase,PayPal,Mobile,21,69,173,4,4,No,0
TXN00002344,CUST00257,2023-11-27,02:10:51,216.75,PayPal,Money Transfer,"Denver, CO",Purchase,PayPal,Mobile,34,114,330,1,5,No,0
TXN00002345,CUST01281,2024-06-29,17:15:31,166.93,Google Play,Subscription,"New York, NY",Purchase,Gift Card,Mobile,52,147,204,18,42,No,0
TXN00002346,CUST00621,2024-02-20,00:32:11,28.28,Bank Transfer,Money Transfer,"San Antonio, TX",Purchase,Gift Card,POS Terminal,30,166,414,0,46,No,0
TXN00002347,CUST01259,2023-09-26,00:23:46,581.84,CVS Pharmacy,Healthcare,"Chicago, IL",Purchase,Debit Card,Desktop,58,123,152,3,41,No,0
TXN00002348,CUST01093,2023-07-09,16:42:25,95.71,Unknown Merchant,Unknown,"Phoenix, AZ",Purchase,Debit Card,Tablet,56,139,102,11,20,No,0
TXN00002349,CUST00192,2024-05-28,13:10:43,333.93,PayPal,Money Transfer,"Los Angeles, CA",Transfer,Debit Card,Desktop,32,117,201,1,6,No,0
TXN00002350,CUST01030,2024-02-15,04:42:37,79.83,Netflix,Subscription,"Dallas, TX",Refund,PayPal,POS Terminal,72,43,279,11,11,No,0
TXN00002351,CUST01313,2024-06-15,08:08:24,239.58,McDonald's,Food & Beverage,"Los Angeles, CA",Transfer,Gift Card,POS Terminal,46,20,64,15,17,No,1
TXN00002352,CUST00346,2024-04-18,04:11:31,408.7,Airbnb,Travel,"Miami, FL",Refund,Credit Card,ATM,46,148,116,1,41,No,0
TXN00002353,CUST01213,2023-02-02,21:34:21,350.35,Home Depot,Home Improvement,"New York, NY",Transfer,Gift Card,POS Terminal,28,21,152,16,3,No,1
TXN00002354,CUST01190,2024-04-16,18:15:48,137.89,Apple Store,Electronics,"San Diego, CA",Purchase,Crypto,POS Terminal,69,82,155,1,16,No,0
TXN00002355,CUST00316,2023-12-15,11:28:48,80.85,Chase ATM,ATM,"Las Vegas, NV",Refund,Bank Transfer,Mobile,49,57,163,3,36,No,0
TXN00002356,CUST00351,2023-05-11,21:40:13,22.42,Apple Store,Electronics,"Las Vegas, NV",Refund,Credit Card,Desktop,19,178,81,5,26,No,0
TXN00002357,CUST01350,2024-06-07,22:00:16,27.51,McDonald's,Food & Beverage,"Houston, TX",Subscription,Debit Card,Mobile,64,74,5,6,24,No,0
TXN00002358,CUST01279,2024-02-11,15:03:11,463.92,PayPal,Money Transfer,"Los Angeles, CA",Purchase,Credit Card,Mobile,31,98,321,14,47,No,0
TXN00002359,CUST01476,2023-06-24,19:34:56,45.22,Home Depot,Home Improvement,"Chicago, IL",Purchase,Debit Card,Mobile,37,154,66,19,34,No,0
TXN00002360,CUST01240,2023-05-16,18:46:22,373.48,Venmo Transfer,Money Transfer,International - UK,Withdrawal,Credit Card,POS Terminal,39,158,237,11,20,Yes,0
TXN00002361,CUST00692,2023-02-28,08:22:57,1222.86,Netflix,Subscription,"Houston, TX",Withdrawal,Gift Card,Mobile,28,110,71,4,17,No,0
TXN00002362,CUST01155,2023-10-13,02:19:31,209.85,Google Play,Subscription,"Denver, CO",Transfer,Debit Card,Mobile,44,115,94,13,20,No,0
TXN00002363,CUST00085,2023-04-14,13:14:33,194.31,Chase ATM,ATM,"Chicago, IL",Purchase,Debit Card,Tablet,20,159,303,15,16,No,0
TXN00002364,CUST00059,2024-02-03,23:46:22,30.01,Bank Transfer,Money Transfer,"Dallas, TX",Purchase,Debit Card,Desktop,34,42,466,10,49,No,0
TXN00002365,CUST00167,2023-10-02,09:49:53,24.06,Walmart,Retail,"Chicago, IL",Transfer,Crypto,Mobile,79,68,497,11,4,No,0
TXN00002366,CUST00094,2023-02-09,12:58:01,55.12,Uber,Transportation,"Houston, TX",Purchase,Credit Card,POS Terminal,61,70,325,18,18,No,0
TXN00002367,CUST01314,2023-11-25,08:06:51,883.05,Google Play,Subscription,"New York, NY",Purchase,Debit Card,Mobile,73,78,77,16,36,No,0
TXN00002368,CUST01182,2024-01-20,20:56:09,632.53,Lyft,Transportation,"Philadelphia, PA",Purchase,PayPal,Mobile,45,90,66,6,35,No,0
TXN00002369,CUST00543,2023-10-22,10:50:19,127.05,Lyft,Transportation,"Seattle, WA",Transfer,Credit Card,Mobile,46,111,175,8,30,No,1
TXN00002370,CUST01334,2023-05-13,10:03:05,574.36,Uber,Transportation,"New York, NY",Subscription,Debit Card,Mobile,38,112,320,13,18,No,0
TXN00002371,CUST00432,2023-10-17,22:30:44,39.57,Amazon,E-commerce,"Atlanta, GA",Purchase,PayPal,Mobile,64,103,171,19,21,No,0
TXN00002372,CUST01172,2023-03-29,22:49:32,78.0,Uber,Transportation,International - Canada,Purchase,PayPal,Desktop,33,145,477,11,32,Yes,0
TXN00002373,CUST00854,2023-09-20,12:00:17,816.23,Bank Transfer,Money Transfer,"Dallas, TX",Purchase,Credit Card,Mobile,54,19,254,14,5,No,0
TXN00002374,CUST01266,2024-06-11,10:39:18,115.56,Amazon,E-commerce,International - Mexico,Withdrawal,Gift Card,Mobile,76,179,62,11,41,Yes,0
TXN00002375,CUST01309,2023-07-13,23:57:40,306.72,Home Depot,Home Improvement,"Seattle, WA",Subscription,Bank Transfer,Mobile,37,70,301,12,23,No,0
TXN00002376,CUST00063,2024-02-23,17:55:05,18.04,Venmo Transfer,Money Transfer,"Miami, FL",Subscription,Credit Card,POS Terminal,23,63,402,8,30,No,0
TXN00002377,CUST01020,2023-04-02,13:10:13,613.66,Target,Retail,"New York, NY",Purchase,Credit Card,POS Terminal,36,75,245,6,27,No,0
TXN00002378,CUST01285,2023-08-14,07:11:55,88.11,McDonald's,Food & Beverage,"San Jose, CA",Subscription,Credit Card,Desktop,74,158,191,0,15,No,0
TXN00002379,CUST01118,2023-08-21,09:04:55,289.19,Home Depot,Home Improvement,"San Jose, CA",Purchase,PayPal,POS Terminal,22,153,466,9,41,No,0
TXN00002380,CUST00594,2024-01-11,06:05:48,136.86,Home Depot,Home Improvement,"Chicago, IL",Purchase,Credit Card,Desktop,20,104,328,5,14,No,0
TXN00002381,CUST01315,2023-08-17,00:04:34,406.61,Venmo Transfer,Money Transfer,"San Antonio, TX",Purchase,Credit Card,Desktop,76,75,70,14,21,No,0
TXN00002382,CUST00619,2023-07-25,15:18:44,213.16,Target,Retail,"Atlanta, GA",Withdrawal,PayPal,Mobile,18,128,365,14,34,No,0
TXN00002383,CUST00990,2023-06-15,11:50:13,3212.21,Starbucks,Food & Beverage,"Phoenix, AZ",Purchase,Bank Transfer,Mobile,75,154,228,8,26,No,0
TXN00002384,CUST00502,2023-01-02,17:39:01,386.9,Shell Gas,Gas & Fuel,"Los Angeles, CA",Subscription,Debit Card,Mobile,77,56,433,12,25,No,1
TXN00002385,CUST01403,2024-05-05,05:58:54,26.85,Best Buy,Electronics,"Houston, TX",Transfer,PayPal,Mobile,55,22,62,0,45,No,0
TXN00002386,CUST00832,2024-03-17,19:58:56,16.21,CVS Pharmacy,Healthcare,"Los Angeles, CA",Purchase,Debit Card,ATM,32,89,296,8,31,No,0
TXN00002387,CUST00610,2023-11-02,17:38:10,16.46,CVS Pharmacy,Healthcare,"Phoenix, AZ",Transfer,Debit Card,Mobile,51,19,244,2,48,No,0
TXN00002388,CUST00929,2023-06-18,21:48:27,35.64,McDonald's,Food & Beverage,"San Antonio, TX",Withdrawal,Debit Card,Mobile,78,159,6,8,6,No,0
TXN00002389,CUST00150,2023-08-25,18:15:10,385.62,Home Depot,Home Improvement,"Boston, MA",Transfer,Credit Card,Mobile,52,26,392,19,48,No,0
TXN00002390,CUST01411,2024-05-14,09:53:50,5.29,Apple Store,Electronics,"New York, NY",Purchase,Debit Card,Desktop,66,170,259,14,4,No,0
TXN00002391,CUST00123,2024-02-05,10:09:26,525.97,Airbnb,Travel,"Philadelphia, PA",Purchase,Debit Card,POS Terminal,42,169,88,6,24,No,0
TXN00002392,CUST00324,2023-01-28,12:26:48,185.03,Bank Transfer,Money Transfer,International - UK,Purchase,Gift Card,POS Terminal,41,23,176,3,42,Yes,0
TXN00002393,CUST00901,2023-12-26,16:00:27,846.17,Apple Store,Electronics,"Houston, TX",Purchase,Credit Card,Mobile,29,47,203,19,31,No,0
